tconst,titleType,startYear,averageRating,numVotes,Popularity,threshold
tt3347976,movie,2013,7.1,19255,20.69369339,2
tt3348102,movie,2014,6.6,4178,5.223513708,2
tt3348730,movie,2017,5.8,62806,64.98264845,1
tt3349578,movie,2017,6.3,2523,3.489826029,2
tt3352390,movie,2016,5.3,22956,24.21251586,1
tt3353850,movie,2014,6.4,1234,2.187901957,2
tt3354222,movie,2014,6.5,4008,5.035403012,2
tt3355014,movie,2016,6.2,2429,3.379331949,2
tt3356268,tvMovie,2013,8.6,1599,2.879546762,3
tt3358020,tvSeries,2014,8.4,19627,21.26203586,3
tt3359290,movie,2014,5.5,1938,2.776425689,1
tt3360038,movie,2014,6.6,1283,2.266933412,2
tt3361792,movie,2019,6.8,23678,25.16729243,2
tt3364264,movie,2017,5.9,1610,2.499427043,1
tt3365690,movie,2014,8,2165,3.370618805,3
tt3365778,movie,2014,7.1,6390,7.555038642,2
tt3368222,movie,2015,7,2540,3.608649712,2
tt3369806,movie,2015,6.7,24790,26.28845149,2
tt3370540,videoGame,2012,8.9,750,2.055971208,3
tt3371366,movie,2017,5.2,127574,131.0413779,1
tt3374816,movie,2015,5.9,1270,2.152194815,1
tt3374966,movie,2013,7.2,7038,8.231317,2
tt3375624,videoGame,2013,7.2,1202,2.27117793,2
tt3379814,movie,2015,4.2,1487,2.12740279,1
tt3380264,movie,2014,4.3,3687,4.388694143,1
tt3381008,movie,2016,6.2,86601,89.34177639,2
tt3382148,movie,2014,2.7,2939,3.392869935,0
tt3382518,videoGame,2014,8.3,4146,5.437240915,3
tt3383040,tvSpecial,2014,8.4,952,2.189795094,3
tt3384034,video,2013,8,937,2.116497699,3
tt3384350,movie,2016,4.2,1481,2.121275163,1
tt3384904,movie,2014,2.4,1904,2.292370437,0
tt3385516,movie,2016,6.9,375034,384.0115716,2
tt3385524,movie,2018,7.2,27189,28.81095415,2
tt3386954,tvMovie,2014,7,1542,2.589420995,2
tt3387094,movie,2013,7.1,982,2.032003671,2
tt3387266,movie,2016,6.8,13040,14.30300877,2
tt3387520,movie,2019,6.2,43881,45.71306819,2
tt3387542,movie,2016,4.8,38079,39.5847282,1
tt3387648,movie,2014,6,23384,24.75108203,2
tt3390122,tvMiniSeries,1986,7.6,976,2.098348952,2
tt3390572,movie,2014,8.1,47496,49.68036085,3
tt3390892,tvSeries,2016,7.7,4197,5.40235826,2
tt3390964,videoGame,2013,8.7,5334,6.708489498,3
tt3391032,videoGame,2015,7.9,2313,3.50727237,2
tt3391046,videoGame,2016,7.8,1241,2.397974999,2
tt3391132,videoGame,2014,8.7,3791,5.132667945,3
tt3391176,videoGame,2014,8.4,3714,5.010546313,3
tt3392330,movie,2013,6.9,1260,2.286927918,2
tt3392944,video,2013,7.7,1227,2.369182619,2
tt3393070,movie,2014,3.1,1564,2.04660028,0
tt3393786,movie,2016,6.1,129199,132.8313949,2
tt3394420,movie,2014,8.4,6195,7.544320307,3
tt3395184,movie,2014,6.7,22309,23.75467749,2
tt3395608,movie,2014,7.9,3029,4.238502592,2
tt3396166,movie,2015,4.8,1281,2.003988401,1
tt3397160,movie,2016,6.8,1902,2.928089485,2
tt3397556,movie,2015,4.8,1783,2.516666573,1
tt3397754,movie,2015,5.9,5089,6.052429754,1
tt3397884,movie,2015,7.6,346917,355.3979497,2
tt3397918,movie,2015,4.5,5328,6.093589442,1
tt3397948,movie,2015,6.7,1089,2.083301369,2
tt3398048,movie,2015,4.1,2788,3.441582117,1
tt3398052,movie,2014,6.1,5169,6.163120618,2
tt3398066,movie,2014,4.2,1407,2.04570109,1
tt3398228,tvSeries,2014,8.7,89814,92.98548549,3
tt3398252,movie,2015,5,3444,4.241987298,1
tt3398268,movie,2014,7.7,26623,28.30538752,2
tt3398436,movie,2015,5.3,1493,2.292970816,1
tt3398540,tvSeries,2014,8.7,4961,6.327555318,3
tt3398976,tvSeries,2014,7.8,3844,5.056344087,2
tt3399024,movie,2014,6.7,14024,15.29344511,2
tt3399484,movie,2015,3.8,3254,3.874010779,0
tt3399896,movie,2015,5.4,5924,6.832718348,1
tt3399916,movie,2014,6.3,4345,5.350582264,2
tt3400010,tvMiniSeries,2014,8.8,1936,3.25270434,3
tt3401748,movie,2015,6.4,2321,3.298023816,2
tt3401882,movie,2017,5.6,37438,39.04604998,1
tt3402110,movie,2014,6.8,1816,2.840260157,2
tt3402236,movie,2017,6.5,193380,198.4355839,2
tt3402548,tvSeries,2013,8.1,4687,5.960759503,3
tt3404140,movie,2013,7.7,4556,5.768994642,2
tt3404158,movie,2013,6.9,4919,6.023759456,2
tt3405236,movie,2017,6.8,38147,39.94406628,2
tt3405714,movie,2014,6,4738,5.708458124,2
tt3407428,movie,2014,6,1142,2.035966675,2
tt3409392,movie,2014,7.1,15312,16.66682082,2
tt3409440,movie,2015,6.7,3657,4.705925964,2
tt3409848,movie,2017,6.7,4774,5.84668596,2
tt3410350,tvSeries,2015,7.1,2350,3.429102754,2
tt3410408,movie,2016,6.8,6749,7.878191279,2
tt3410834,movie,2016,5.7,101400,104.3830969,1
tt3411432,movie,2015,5.8,3901,4.824664916,1
tt3411444,movie,2017,6.7,44111,46.02043349,2
tt3413018,movie,2014,7,1207,2.247295123,2
tt3413236,tvSeries,2014,7.7,5459,6.691202589,2
tt3414954,movie,2014,6.2,1102,2.024104988,2
tt3416532,movie,2016,7.5,75564,78.25843506,2
tt3416536,movie,2017,6.4,10094,11.23636532,2
tt3416742,movie,2014,7.7,139647,143.7335503,2
tt3416744,movie,2015,7.3,27134,28.76927881,2
tt3416828,movie,2016,5.7,52380,54.32037972,1
tt3417334,video,2014,2.5,1776,2.176142297,0
tt3417422,movie,2013,8.4,28434,30.25637184,3
tt3417756,movie,2014,6.7,5641,6.732128142,2
tt3417854,movie,2015,7.4,4574,5.74389378,2
tt3418604,movie,2013,7.6,983,2.10549785,2
tt3419604,tvMiniSeries,2014,8.2,1537,2.758249618,3
tt3419894,movie,2014,6.7,1863,2.873765324,2
tt3420108,movie,2014,6,1450,2.350518223,2
tt3420850,movie,2013,5.7,1387,2.242694389,1
tt3421514,movie,2014,6,7327,8.352529414,2
tt3422078,movie,2015,7.3,6035,7.221476508,2
tt3422094,movie,2015,7.4,1204,2.302209636,2
tt3424690,movie,2016,4.8,3421,4.189508896,1
tt3425034,movie,2014,6.6,2493,3.502671636,2
tt3425318,tvSeries,2013,6.4,1219,2.172582888,2
tt3426262,movie,2014,7.8,1295,2.453123647,2
tt3426990,tvSeries,2014,7.4,1117,2.213359036,2
tt3428202,tvMiniSeries,1994,9.4,928,2.3102304,3
tt3428912,tvSeries,2014,8.5,30808,32.6953644,3
tt3429354,tvMiniSeries,2014,7.9,2603,3.803441035,2
tt3430416,movie,2015,6.6,2775,3.790670131,2
tt3430548,movie,2016,7.3,1441,2.529756342,2
tt3431720,tvMiniSeries,2014,7.1,1931,3.001190096,2
tt3431758,tvMiniSeries,2014,7.9,9442,10.78791518,2
tt3433074,movie,2014,4.3,4891,5.618304739,1
tt3433358,movie,2014,6.4,1516,2.475900452,2
tt3433632,movie,2014,6.6,1885,2.88173871,2
tt3434132,tvSeries,2013,8.2,1259,2.474336208,3
tt3434378,tvSeries,2014,6.4,1542,2.502453505,2
tt3435532,tvMiniSeries,2014,7.1,5408,6.552150265,2
tt3437626,tvSeries,1999,7.6,925,2.046264117,2
tt3438252,movie,2013,8.2,1001,2.210848223,3
tt3438354,movie,2014,7,6948,8.110413423,2
tt3438640,video,2014,7.4,7528,8.76072908,2
tt3440298,tvMovie,2015,6.4,14154,15.38272663,2
tt3441700,tvSpecial,2014,6.7,1196,2.192577394,2
tt3442006,movie,2014,6.4,34124,35.77751368,2
tt3442990,movie,2015,5.8,7497,8.497156365,1
tt3443274,tvSeries,2014,4.9,1827,2.57609709,1
tt3443522,tvSeries,2014,8.9,1860,3.189582306,3
tt3444184,movie,2014,4.9,1530,2.272779526,1
tt3444938,tvSeries,2014,7.4,15150,16.54485862,2
tt3445580,movie,2016,6.3,3299,4.282332526,2
tt3445702,movie,2018,7.3,2369,3.477496071,2
tt3446426,movie,2014,7.5,1068,2.177811326,2
tt3447364,movie,2015,7.6,14936,16.35529573,2
tt3448226,movie,2014,6.1,6002,7.013839577,2
tt3449006,movie,2016,5.1,1426,2.195556478,1
tt3449040,movie,2014,6.3,2995,3.971866063,2
tt3449292,movie,2015,8,16880,18.39862539,3
tt3449528,tvSeries,2014,7.1,1161,2.214811227,2
tt3450134,movie,2014,4.1,1644,2.273247796,1
tt3450650,movie,2015,4.4,32436,33.76371616,1
tt3450900,movie,2015,6.1,12325,13.47133775,2
tt3450958,movie,2017,7.4,214093,219.7196268,2
tt3451230,movie,2016,6.4,7911,9.006930156,2
tt3451374,videoGame,2016,7.3,1486,2.575713549,2
tt3451720,movie,2015,6.6,2426,3.434246462,2
tt3452948,movie,2014,6.7,1367,2.36721478,2
tt3453052,movie,2015,6.7,1181,2.177258325,2
tt3453566,tvSeries,2014,8.3,1122,2.348916627,3
tt3454574,movie,2013,6.5,2787,3.788430805,2
tt3455224,movie,2014,8.2,9430,10.81914367,3
tt3455408,tvSeries,2014,7,3680,4.772898947,2
tt3455740,movie,2014,5.7,1290,2.143631076,1
tt3455822,movie,2014,8,2877,4.097763942,3
tt3457508,movie,2017,5.1,1898,2.677596512,1
tt3457734,movie,2014,5.4,1250,2.059296481,1
tt3458254,movie,2018,4.4,6658,7.437385636,1
tt3458510,movie,2018,5.1,5639,6.498172294,1
tt3458760,movie,2018,5.6,1727,2.575432035,1
tt3460152,movie,2014,6.4,1396,2.353347901,2
tt3460252,movie,2015,7.8,478161,489.462664,2
tt3460454,tvSeries,2014,6.3,3149,4.129141837,2
tt3461252,movie,2014,8.1,23944,25.62738015,3
tt3462696,movie,2014,2.8,2247,2.700644805,0
tt3462710,movie,2017,5.1,12652,13.66034764,1
tt3463106,movie,2017,5.5,6576,7.51308179,1
tt3463606,tvSeries,2014,6.6,5097,6.162061995,2
tt3464018,movie,2014,7.2,952,2.015860115,2
tt3464902,movie,2015,7.2,198200,203.4595735,2
tt3465074,movie,2015,5,3132,3.923350665,1
tt3465456,movie,2014,5.3,1462,2.261311407,1
tt3465916,movie,2014,7.4,3956,5.112748141,2
tt3465996,movie,2014,6.7,1358,2.358023338,2
tt3467380,tvSeries,2014,7.1,2763,3.850887784,2
tt3467412,movie,2015,5.8,15200,16.36400888,1
tt3468260,video,2014,5.9,3409,4.336694038,1
tt3468798,tvSeries,2016,7.5,9542,10.83206398,2
tt3468818,videoGame,2014,9,5786,7.213587852,3
tt3469046,movie,2017,6.3,102897,105.9989074,2
tt3469052,tvSeries,2013,8.3,6579,7.921993889,3
tt3469244,movie,2015,5.9,8031,9.057009799,1
tt3469592,movie,2014,6.5,2707,3.706729104,2
tt3469798,movie,2017,5.9,5715,6.691745562,1
tt3469910,movie,2014,6.7,6850,7.966845095,2
tt3469918,movie,2014,7.3,1019,2.098779871,2
tt3470600,movie,2016,7.1,124386,128.0609622,2
tt3471098,movie,2015,6.2,14988,16.2054777,2
tt3471472,movie,2015,8.4,835,2.070306357,3
tt3472892,movie,2014,5.1,2513,3.305678337,1
tt3473654,tvShort,2014,7.2,9085,10.32185927,2
tt3474600,movie,2014,7.8,1904,3.075077844,2
tt3474602,movie,2015,7.8,1579,2.743164684,2
tt3474994,movie,2014,6.9,1931,2.972200933,2
tt3475504,movie,2014,6.4,2440,3.419555096,2
tt3475596,movie,2015,6.1,2172,3.102370654,2
tt3475734,tvSeries,2015,7.9,69243,71.86095776,2
tt3476576,tvSeries,2015,6,3135,4.071360295,2
tt3477064,movie,2014,3.7,14022,14.85656512,0
tt3477480,movie,2014,7.4,3569,4.717516164,2
tt3477554,movie,2014,6,2109,3.023535983,2
tt3477752,movie,2015,5.2,2079,2.876941192,1
tt3478046,movie,2014,6,6087,7.086153053,2
tt3478232,movie,2015,5.8,3675,4.593857612,1
tt3478962,movie,2015,7.1,9935,11.17544526,2
tt3479316,movie,2015,6.1,13182,14.34656722,2
tt3480556,video,2014,4.6,2963,3.692777496,1
tt3480796,movie,2015,4.2,14923,15.84920343,1
tt3480886,movie,2015,6.4,3553,4.556230008,2
tt3481232,tvMovie,2014,7.1,1340,2.397618782,2
tt3481544,tvSeries,2014,2.4,2136,2.529305369,0
tt3481550,tvSpecial,2014,7.6,1761,2.90004689,2
tt3481634,movie,2017,5.2,7526,8.439805742,1
tt3482062,movie,2015,5.1,2157,2.942105769,1
tt3482378,video,2014,5.8,3849,4.771558811,1
tt3483194,movie,2014,7,1935,2.9907806,2
tt3483612,movie,2015,6.7,4899,5.974344868,2
tt3483646,movie,2014,5.5,3574,4.44722547,1
tt3483712,movie,2014,6.1,3706,4.669000766,2
tt3484180,tvMiniSeries,2014,6.9,1402,2.431948437,2
tt3484274,tvSeries,2014,6.6,1417,2.403783761,2
tt3484406,tvSeries,2015,7.5,2276,3.411507007,2
tt3484800,movie,2014,5.4,4336,5.210939588,1
tt3485166,movie,2014,6.6,2536,3.5465863,2
tt3485722,videoGame,2014,7.5,984,2.09202454,2
tt3486392,video,2014,3.8,1858,2.448316101,0
tt3486542,movie,2015,6.5,1296,2.265715357,2
tt3486626,movie,2017,5.4,5331,6.227104491,1
tt3486648,video,2013,7.9,855,2.018258874,2
tt3487356,tvSeries,2014,7.1,18001,19.41301923,2
tt3487382,tvSeries,2014,8.3,50884,53.16941704,3
tt3487410,tvSeries,2015,7.2,10129,11.38806646,2
tt3487478,tvSeries,2014,8,909,2.087902104,3
tt3487610,movie,2018,5.9,1756,2.648532647,1
tt3487994,movie,2015,5.7,5008,5.940717619,1
tt3488056,movie,2014,3.5,1557,2.097429707,0
tt3488184,movie,2015,5.6,1374,2.214923281,1
tt3488298,tvSeries,2015,7.8,8903,10.22295539,2
tt3488328,movie,2015,5.1,5739,6.60029942,1
tt3488462,movie,2014,6.6,5726,6.804441618,2
tt3488710,movie,2015,7.3,114013,117.4963046,2
tt3489108,tvSeries,2014,7.1,2693,3.779398796,2
tt3489184,tvSeries,2014,7.5,46952,49.03782179,2
tt3489236,tvSeries,2014,6.4,5651,6.69885711,2
tt3489470,movie,2014,6.5,1698,2.676266403,2
tt3491962,movie,2016,5.4,2950,3.795457622,1
tt3492838,movie,2015,7.1,1662,2.726468128,2
tt3494220,tvSeries,2014,7.8,2619,3.805286794,2
tt3495000,movie,2014,7.3,10427,11.70689988,2
tt3495026,movie,2016,7,40396,42.26989451,2
tt3495030,movie,2015,7.5,16251,17.68377286,2
tt3495184,movie,2014,5.6,1274,2.112796155,1
tt3495652,tvMiniSeries,2014,6.3,1082,2.018174144,2
tt3496334,movie,2014,7.6,3645,4.824121943,2
tt3496372,movie,2015,4.6,2527,3.247503227,1
tt3496764,tvSeries,2014,8.3,1072,2.297853064,3
tt3496892,tvMovie,2014,6.1,4031,5.000913925,2
tt3498622,tvSeries,2015,7.4,18527,19.99369166,2
tt3498820,movie,2016,7.8,622932,637.3131255,2
tt3498954,tvSeries,2012,7,2380,3.44524631,2
tt3499048,movie,2014,7.5,3177,4.331672412,2
tt3499096,movie,2016,7.1,32472,34.19183563,2
tt3499120,tvSeries,2015,6.2,3986,4.9694513,2
tt3499424,movie,2014,4.1,4196,4.87953205,1
tt3499458,movie,2015,3.5,3012,3.58337939,0
tt3500528,movie,2014,7.9,1866,3.050764117,2
tt3500544,movie,2015,5.8,4178,5.107557055,1
tt3500822,tvSpecial,2014,7.8,1761,2.929036053,2
tt3501016,tvSeries,2015,5.7,2763,3.647963642,1
tt3501074,tvSeries,2014,7.6,18784,20.28514754,2
tt3501112,movie,2017,5.7,14775,15.91547401,1
tt3501416,movie,2015,7.3,5327,6.498416456,2
tt3501584,tvSeries,2015,7.9,57238,59.60059629,2
tt3501590,movie,2015,5.5,2284,3.129785545,1
tt3501632,movie,2017,7.9,536417,548.9723371,2
tt3501994,movie,2014,7.4,1579,2.685186358,2
tt3502172,tvSeries,2014,8.2,21330,22.97227165,3
tt3502248,tvSeries,2014,8.4,37420,39.43351538,3
tt3502262,tvSeries,2014,7.8,20438,22.00331936,2
tt3503406,movie,2016,6.2,21222,22.57208273,2
tt3503460,movie,2015,5.3,1894,2.702500591,1
tt3503840,movie,2015,4.5,2912,3.62619808,1
tt3504048,movie,2014,6.8,30628,32.26512768,2
tt3504542,movie,2014,6.8,1126,2.135582988,2
tt3504604,movie,2015,6.8,1195,2.206050705,2
tt3504824,movie,2014,5.5,1439,2.266811331,1
tt3505016,movie,2008,6.2,1182,2.105806689,2
tt3505712,movie,2014,5.7,3725,4.630426593,1
tt3506302,movie,2014,5.7,1867,2.732904593,1
tt3506970,movie,2014,7.8,2007,3.180268783,2
tt3507484,tvMiniSeries,2015,8,9392,10.7513462,3
tt3508050,tvMiniSeries,2015,7.4,3083,4.221178332,2
tt3508112,movie,2014,6.9,1568,2.601479466,2
tt3508840,movie,2015,6.3,14733,15.95954811,2
tt3509426,movie,2015,6.1,1233,2.143396941,2
tt3510372,movie,2014,7.7,3662,4.855978136,2
tt3510452,movie,2014,6.7,1175,2.171130698,2
tt3510480,movie,2015,6.1,3561,4.520916433,2
tt3511542,movie,2014,6,1218,2.113583291,2
tt3511596,movie,2015,5,4244,5.059004305,1
tt3511812,movie,2014,7.5,2617,3.759760507,2
tt3512072,movie,2015,7.3,1897,2.995456037,2
tt3513054,movie,2015,5.6,3416,4.300359192,1
tt3513388,tvSeries,2014,6.1,5585,6.587969462,2
tt3513498,movie,2019,6.6,46314,48.25579949,2
tt3513548,movie,2019,7.5,22931,24.50586487,2
tt3513704,tvSeries,2015,6.5,8565,9.689336141,2
tt3514324,tvSeries,2014,7.1,44439,46.41338879,2
tt3514330,movie,2014,5.1,1756,2.532575994,1
tt3514596,tvSeries,2013,8.7,1352,2.641787343,3
tt3514886,tvSeries,2014,7,5908,7.048291313,2
tt3515512,tvSeries,2015,7.4,2561,3.688074735,2
tt3515524,tvMovie,2016,6.7,1378,2.378448763,2
tt3516378,movie,2014,7.3,2563,3.675622695,2
tt3516870,video,2010,9.2,1356,2.718345336,3
tt3516878,tvSeries,2015,7.6,10188,11.50629979,2
tt3517044,movie,2016,6.1,1472,2.387480772,2
tt3517192,movie,2014,7.7,4025,5.226699603,2
tt3517870,movie,2019,6.9,2408,3.459347324,2
tt3518012,movie,2015,7.6,5683,6.90547277,2
tt3518988,movie,2014,7.3,2154,3.25792275,2
tt3520216,movie,2016,6.7,1644,2.650106918,2
tt3520290,movie,2015,4.6,1541,2.240529765,1
tt3520418,movie,2015,5.7,16239,17.41061513,1
tt3520564,movie,2014,6.4,1451,2.409517821,2
tt3520702,tvSeries,2015,8,40631,42.65483907,3
tt3521126,movie,2017,7.4,124387,128.1054672,2
tt3521164,movie,2016,7.6,244840,251.1496433,2
tt3521192,movie,2014,7.4,1127,2.223571749,2
tt3522806,movie,2016,5.7,71600,73.94921332,1
tt3524290,movie,2014,7.7,882,2.016844035,2
tt3525168,movie,2018,6.2,4332,5.322811156,2
tt3525346,video,2015,5.3,2234,3.049732819,1
tt3526078,tvSeries,2015,8.3,27884,29.68017807,3
tt3526286,movie,2015,3,3264,3.768266839,0
tt3526408,movie,2014,5.5,1429,2.256598618,1
tt3526482,movie,2014,7,1120,2.158444523,2
tt3526538,movie,2014,6.1,1694,2.614202992,2
tt3526706,movie,2015,6.3,3807,4.801138326,2
tt3526810,movie,2013,7.5,5007,6.200598817,2
tt3528666,video,2015,5.2,3215,4.037105343,1
tt3528756,movie,2014,6.4,2623,3.606447737,2
tt3529198,movie,2014,6.9,2434,3.485900377,2
tt3529656,movie,2015,5.8,3569,4.485602858,1
tt3529664,movie,2014,5.9,1464,2.350321439,1
tt3530002,movie,2015,6.4,61998,64.24442876,2
tt3530146,movie,2014,5.8,1877,2.757611887,1
tt3530232,tvSeries,2014,8.9,72810,75.64877816,3
tt3530644,tvSeries,2014,7.5,1172,2.284023537,2
tt3530726,tvSeries,2015,7.2,2859,3.963424407,2
tt3530978,movie,2016,6.1,3647,4.608745761,2
tt3531202,movie,2017,5.8,4053,4.979898148,1
tt3531578,movie,2015,6.2,2223,3.16895007,2
tt3531824,movie,2016,6.5,108488,111.7378242,2
tt3531852,movie,2014,6.7,4566,5.634261538,2
tt3532050,tvSeries,2014,6.3,1307,2.247960178,2
tt3532216,movie,2017,7.1,145964,150.0979534,2
tt3532278,movie,2015,6.8,1861,2.886217363,2
tt3533916,movie,2016,4.7,7106,7.938398905,1
tt3534282,movie,2015,5.4,4449,5.32634324,1
tt3534838,tvShort,2014,8.5,3551,4.858573679,3
tt3534842,tvMovie,2014,4.3,2898,3.582911119,1
tt3538328,movie,2014,7.1,1555,2.617192103,2
tt3538766,movie,2014,7.3,3406,4.536554367,2
tt3539664,movie,2014,7.3,3332,4.460980294,2
tt3540136,movie,2015,5.4,3837,4.701325229,1
tt3541080,movie,2015,4.4,3234,3.940552844,1
tt3541262,movie,2014,7.1,9394,10.62293751,2
tt3541524,movie,2019,5.2,1517,2.302986744,1
tt3542188,movie,2015,6.6,4263,5.310321765,2
tt3543006,tvSeries,2014,8.1,2002,3.218646172,3
tt3543082,tvSeries,2016,7.8,3092,4.2883481,2
tt3544014,movie,2015,6.6,1454,2.441570798,2
tt3544082,movie,2015,7.1,29199,30.8492148,2
tt3544112,movie,2016,7.9,79407,82.24115884,2
tt3544218,movie,2016,6.7,3876,4.929584369,2
tt3544556,tvSeries,2014,7.2,1872,2.955429674,2
tt3544734,tvMovie,2014,5.1,3707,4.525076221,1
tt3546114,movie,2014,4.7,2341,3.072041354,1
tt3546370,movie,2014,7.9,1230,2.401235596,2
tt3547682,movie,2015,5.6,3304,4.185976811,1
tt3547740,movie,2014,7.3,22922,24.46768427,2
tt3549044,tvSeries,2014,7.2,11466,12.75350614,2
tt3549436,tvMiniSeries,2015,6.5,1744,2.723244881,2
tt3549508,movie,2014,7.1,2603,3.687484383,2
tt3551042,movie,2016,5.5,1848,2.684511276,1
tt3551096,tvSeries,2015,7.8,20777,22.34953032,2
tt3551400,movie,2015,3.9,1635,2.235067192,0
tt3551796,tvSeries,2015,7.3,5819,7.000881916,2
tt3551954,movie,2015,6.9,1822,2.860882366,2
tt3552166,tvSeries,2014,6.7,3295,4.336225768,2
tt3552892,movie,2014,3.8,1703,2.290019056,0
tt3553378,movie,2016,5.4,3322,4.175370531,1
tt3553442,movie,2016,6.6,47565,49.53340984,2
tt3553976,movie,2016,7.9,171468,176.2604122,2
tt3554418,movie,2014,6.4,7089,8.167445181,2
tt3554580,videoGame,2015,9,12784,14.36044412,3
tt3554976,movie,2014,6.8,1085,2.093710866,2
tt3555036,movie,2014,6.3,1624,2.571703167,2
tt3556920,tvMiniSeries,2015,8.1,8747,10.10712082,3
tt3556944,tvMiniSeries,2015,6.7,25680,27.19738291,2
tt3557464,movie,2014,7.1,1750,2.816339998,2
tt3559124,tvSeries,2014,6.9,1096,2.119439431,2
tt3560060,tvSeries,2015,5.4,9888,10.88103762,1
tt3560084,tvSeries,2014,6.8,13719,14.99645196,2
tt3560094,tvSeries,2014,7.5,16392,17.8277721,2
tt3560148,movie,2016,5.6,4227,5.128610184,1
tt3560430,tvSeries,2014,7.4,1088,2.183742169,2
tt3560686,movie,2014,8,9927,11.29772632,3
tt3561180,tvSeries,2015,8.1,13075,14.52718283,3
tt3561236,movie,2015,4.8,2054,2.793431084,1
tt3561348,movie,2014,6.6,1360,2.345571299,2
tt3561828,videoGame,2014,8.2,1354,2.571356977,3
tt3562786,movie,2016,4.1,1408,2.032227779,1
tt3563156,movie,2014,4.9,3704,4.493023244,1
tt3563262,movie,2017,5.4,6404,7.322928552,1
tt3564472,movie,2017,6.2,31948,33.52623825,2
tt3565264,movie,2014,7.8,2105,3.280353367,2
tt3565486,tvSeries,2014,7.2,4114,5.245119837,2
tt3566726,tvSeries,2014,7.8,34214,36.07235223,2
tt3567194,movie,2016,6.4,1623,2.585176477,2
tt3567288,movie,2015,6.2,107103,110.2798798,2
tt3567666,movie,2017,4.8,4167,4.951377255,1
tt3568002,movie,2015,7,3789,4.884217515,2
tt3568088,tvMiniSeries,2014,8,1110,2.293177627,3
tt3569230,movie,2015,6.9,147328,151.4619782,2
tt3569356,movie,2014,4.3,5225,5.95940934,1
tt3569570,videoGame,2017,8.7,3833,5.175561337,3
tt3569782,movie,2014,8.3,9207,10.60589476,3
tt3569970,movie,2016,4.5,1423,2.105525175,1
tt3573598,movie,2015,5.2,1788,2.579751256,1
tt3574152,tvMiniSeries,2015,6.4,1711,2.675048348,2
tt3576038,movie,2014,6.9,1621,2.655606843,2
tt3576060,movie,2014,6.8,1599,2.618644293,2
tt3576084,movie,2014,7.3,3763,4.901148207,2
tt3576728,movie,2015,8,17429,18.95930331,3
tt3576794,tvSeries,2014,7.9,9152,10.49174651,2
tt3576842,movie,2014,6.5,1260,2.228949592,2
tt3577058,tvMiniSeries,2015,7.9,1399,2.573830439,2
tt3577624,movie,2015,6.8,19214,20.60833753,2
tt3578794,tvShort,2014,7.7,880,2.014801492,2
tt3579018,tvSeries,2016,7.2,11301,12.58499638,2
tt3579524,movie,2014,7.2,2277,3.369044534,2
tt3579808,movie,2015,6.9,1193,2.218502744,2
tt3580052,tvMovie,2014,5.9,1296,2.178747867,1
tt3581654,tvSeries,2015,7.2,3909,5.035759229,2
tt3581932,tvMiniSeries,2015,8,28207,29.96656494,3
tt3582020,movie,2017,6.4,2339,3.316406699,2
tt3582458,tvSeries,2015,7.5,3107,4.260183424,2
tt3584354,movie,2015,5.6,2498,3.362832176,1
tt3584496,movie,2019,7.4,3468,4.614367767,2
tt3585270,tvMiniSeries,2014,7.4,2023,3.138630797,2
tt3587396,movie,2015,7.7,3076,4.257513178,2
tt3588588,movie,2018,3.7,2590,3.181392081,0
tt3589872,tvSeries,2014,6.9,3022,4.086407877,2
tt3590482,movie,2014,8.5,1748,3.017221598,3
tt3591436,movie,2015,6.2,2126,3.069886757,2
tt3591984,movie,2014,7.1,1490,2.550809471,2
tt3592030,movie,2014,6.3,1430,2.373576542,2
tt3592032,tvMiniSeries,2014,8.6,2110,3.401416376,3
tt3592708,tvSeries,2014,7.4,2647,3.775904063,2
tt3592718,tvSeries,2014,7.4,1649,2.756675346,2
tt3593046,movie,2016,6,3488,4.431869049,2
tt3593432,tvSeries,2013,7.2,4187,5.319672639,2
tt3593926,tvMovie,2014,6.8,1266,2.278560964,2
tt3594982,tvSeries,2015,7.1,3112,4.207311454,2
tt3595298,movie,2015,4.5,16346,17.34595618,1
tt3595776,tvSeries,2015,6.4,8058,9.157057031,2
tt3595806,tvSeries,2015,6.9,3316,4.386661627,2
tt3595848,tvMovie,2014,6.4,1525,2.485091894,2
tt3595966,movie,2014,7.6,1254,2.382262362,2
tt3596174,tvSeries,2014,5.5,2674,3.528081336,1
tt3596176,tvSeries,2014,5.1,1584,2.356917337,1
tt3596178,tvSeries,2015,5.2,1314,2.095668679,1
tt3596492,movie,2014,7,1738,2.789590162,2
tt3597470,tvSeries,2015,7.6,2684,3.842680263,2
tt3597606,tvSeries,2015,6.8,5372,6.471900755,2
tt3597790,tvSeries,2016,7,7678,8.855941442,2
tt3597854,tvSeries,2015,6.9,2522,3.575772247,2
tt3597912,tvSeries,2015,7.5,10679,11.9932494,2
tt3598030,tvSeries,2015,6.1,2992,3.939813086,2
tt3598222,movie,2014,3.6,2199,2.767580437,0
tt3598496,tvMiniSeries,2015,6.7,3532,4.578267056,2
tt3598648,movie,2015,5.4,1246,2.055211396,1
tt3602128,movie,2015,5.5,3326,4.193950197,1
tt3602422,movie,2019,5.7,1958,2.825840278,1
tt3602528,tvSeries,2015,7.8,930,2.080359637,2
tt3603808,movie,2015,4.7,5075,5.864196977,1
tt3605418,movie,2015,4.9,73248,75.51631171,1
