budget,country,genre,gross,rating,runtime,votes,score,Threshold
36000000,USA,Biography,20191312,R,129,76047,7.3,3
200000,USA,Comedy,4505922,R,96,67289,7.3,3
4100000,USA,Drama,11881039,R,109,13983,7.3,3
3000000,USA,Crime,222559,R,102,31261,7.3,3
5000000,Ireland,Comedy,551545,PG,134,5003,7.3,3
0,Japan,Comedy,720717,R,112,4642,7.3,3
0,Ireland,Drama,608032,R,112,2238,7.3,3
90000000,USA,Adventure,250690539,PG-13,98,438633,7.3,3
80000000,USA,Action,112225777,R,138,302052,7.3,3
0,Canada,Drama,501818,R,90,174546,7.3,3
0,UK,Biography,9217930,PG,101,11598,7.3,3
36000000,USA,Drama,44175394,R,155,60668,7.3,3
250000,USA,Comedy,12006514,R,113,119658,7.3,3
0,Norway,Crime,221173,NOT RATED,96,10989,7.3,3
0,UK,Drama,372341,NC-17,105,6690,7.3,3
6000000,USA,Drama,14821531,R,109,7316,7.3,3
10000000,USA,Drama,10200000,PG,110,19466,7.3,3
25000,Canada,Comedy,2856622,R,97,11992,7.3,3
0,USA,Comedy,1338335,R,137,6214,7.3,3
0,UK,Romance,784419,R,103,3638,7.3,3
55000000,UK,Action,41616262,R,122,152869,7.3,3
90000000,USA,Action,111549836,R,132,199848,7.3,3
50000000,Germany,Action,44484065,R,140,113865,7.3,3
8000000,USA,Biography,4530929,R,111,13477,7.3,3
3000000,UK,Comedy,24788807,PG,91,22433,7.3,3
0,USA,Comedy,2643689,PG-13,100,11035,7.3,3
0,UK,Biography,1211865,R,124,7076,7.3,3
10000000,USA,Drama,12903,R,103,9097,7.3,3
65000000,UK,Drama,55691208,R,159,246014,7.3,3
45000000,USA,Adventure,71583916,PG,102,130142,7.3,3
40000000,USA,Crime,81298265,R,139,148622,7.3,3
25000000,USA,Comedy,14879556,R,103,77515,7.3,3
20000000,USA,Comedy,16842303,R,102,61476,7.3,3
50000000,USA,Drama,13038660,R,145,17953,7.3,3
29750000,USA,Comedy,4196621,PG-13,95,29088,7.3,3
0,Germany,Biography,927107,NOT RATED,125,5439,7.3,3
52000000,USA,Biography,125595205,R,131,145443,7.3,3
25000000,UK,Drama,71509363,PG-13,121,158788,7.3,3
100000000,USA,Animation,89302687,G,78,141885,7.3,3
0,UK,Crime,6946056,R,89,46274,7.3,3
80000000,USA,Drama,34592089,PG-13,145,47719,7.3,3
13500000,UK,Biography,7060876,R,124,46715,7.3,3
43000000,USA,Drama,51804714,PG-13,136,75692,7.3,3
0,USA,Biography,4221817,R,133,21732,7.3,3
0,USA,Comedy,688510,R,110,8717,7.3,3
11000000,USA,Crime,13103828,R,100,65717,7.3,3
19800000,UK,Comedy,41308615,R,131,68601,7.3,3
10000000,Hong Kong,Action,488872,PG,113,62092,7.3,3
100000,USA,Drama,490475,R,86,16687,7.3,3
0,Australia,Drama,4460426,R,121,17112,7.3,3
0,Germany,Comedy,4160475,PG,109,7121,7.3,3
139000000,USA,Action,403706375,PG-13,121,587005,7.3,3
25000000,USA,Comedy,17844216,R,95,118802,7.3,3
12500000,USA,Biography,21078145,PG-13,120,28371,7.3,3
0,France,Comedy,3895664,R,122,35944,7.3,3
4500000,Germany,Biography,34469210,R,109,114157,7.3,3
30000000,USA,Mystery,52159536,R,90,192146,7.3,3
62000000,USA,Comedy,36906460,PG-13,116,111886,7.3,3
87000000,USA,Drama,120277854,PG-13,140,59979,7.3,3
0,UK,Drama,284002,PG,90,6485,7.3,3
0,USA,Comedy,17508936,PG-13,91,23253,7.3,3
0,Denmark,Comedy,2483,R,100,16028,7.3,3
20000,USA,Drama,7221,UNRATED,92,3594,7.3,3
70000000,UK,Drama,51268815,PG-13,143,102339,7.3,3
26000000,USA,Action,59020957,R,101,206262,7.3,3
50000000,USA,Adventure,24006726,R,119,151463,7.3,3
27000000,USA,Drama,33987757,R,104,177735,7.3,3
200000000,USA,Action,373585825,PG-13,127,451467,7.3,3
60000000,USA,Comedy,77872883,PG-13,128,330983,7.3,3
30000000,Germany,Action,61188085,PG-13,118,50432,7.3,3
500000,USA,Crime,603951,R,90,27763,7.3,3
30000000,USA,Biography,67264877,PG-13,136,100602,7.3,3
0,France,Drama,3634407,R,117,58915,7.3,3
35000000,USA,Drama,18324242,R,126,34660,7.3,3
0,Ireland,Comedy,828699,R,128,18406,7.3,3
2000000,USA,Comedy,3885134,R,91,32369,7.3,3
0,Argentina,Crime,56103,UNRATED,134,11477,7.3,3
3000000,UK,Crime,2912363,R,94,25853,7.3,3
225000000,USA,Action,423315812,PG-13,151,567704,7.3,3
35000000,USA,Drama,10144010,PG-13,96,203187,7.3,3
18000000,USA,Comedy,128505958,R,84,312878,7.3,3
40000000,USA,Adventure,81612565,PG,120,52356,7.3,3
10000000,USA,Adventure,5490423,PG-13,120,89482,7.3,3
0,UK,Biography,56441711,PG-13,103,91427,7.3,3
10000000,USA,Drama,3960414,PG-13,100,22445,7.3,3
13000000,France,Comedy,4857376,R,120,65342,7.3,3
0,Australia,Drama,44720,R,108,38145,7.3,3
6000000,France,Comedy,4663809,R,105,63643,7.3,3
0,UK,Adventure,3675753,R,107,204114,7.3,3
20000000,USA,Crime,28476219,R,120,129919,7.3,3
25000000,USA,Crime,49033882,R,119,140798,7.3,3
18000000,USA,Crime,7083025,R,117,85707,7.3,3
20000000,Russia,Adventure,5701643,R,126,39640,7.3,3
18000000,UK,Action,5694401,R,114,207016,7.3,3
35000000,USA,Drama,22911480,R,119,162463,7.3,3
20000000,UK,Crime,30028592,R,111,158842,7.3,3
11000000,USA,Drama,37766350,PG-13,114,21142,7.3,3
40000000,USA,Biography,9589875,PG,130,17510,7.3,3
0,India,Action,2411071,Not specified,100,44436,7.3,3
10000000,South Korea,Action,128486,R,120,28325,7.3,3
0,Denmark,Drama,145109,NOT RATED,130,15298,7.3,3
0,USA,Drama,630649,PG-13,100,9361,7.3,3
0,Greece,Drama,110248,UNRATED,94,53533,7.3,3
25000000,USA,Adventure,56692,R,111,191196,7.3,3
0,France,Drama,336467,NOT RATED,161,51942,7.3,3
35000000,UK,Biography,11001272,PG,100,49189,7.3,3
10000000,USA,Drama,47395661,R,110,93354,7.3,3
0,UK,Drama,12574715,PG-13,100,117159,7.3,3
7000000,USA,Drama,39462438,R,112,73161,7.3,3
0,UK,Drama,373060,NOT RATED,123,51481,7.3,3
0,Sweden,Crime,5188972,R,147,57185,7.3,3
0,UK,Comedy,304137,R,97,61262,7.3,3
130000000,USA,Animation,148415853,PG,95,188234,7.3,3
0,USA,Adventure,2701859,PG-13,133,94377,7.3,3
0,Australia,Crime,1044039,R,113,48461,7.3,3
0,UK,Comedy,466702,R,97,72965,7.3,3
0,Italy,Comedy,7502560,R,134,22030,7.3,3
0,France,Drama,1337384,NOT RATED,106,16271,7.3,3
0,UK,Comedy,3205706,PG-13,129,24862,7.3,3
40000000,USA,Crime,58009200,R,118,184728,7.3,3
125000000,USA,Action,209837675,PG-13,130,307369,7.3,3
20000000,USA,Comedy,82584160,R,115,213733,7.3,3
150000000,USA,Animation,165249063,PG,90,203107,7.3,3
10000000,UK,Comedy,46412041,PG-13,124,80051,7.3,3
6000000,Ireland,Comedy,5359774,R,100,69465,7.3,3
15000000,USA,Crime,21383298,R,140,205530,7.3,3
26000000,USA,Crime,37400127,R,116,199327,7.3,3
31000000,USA,Drama,93772375,R,138,280858,7.3,3
145000000,USA,Animation,103412758,PG,97,133291,7.3,3
0,USA,Comedy,78950,R,97,72452,7.3,3
1800000,USA,Adventure,12795746,PG-13,93,73864,7.3,3
7395080,India,Crime,2706375,NOT RATED,140,32323,7.3,3
75000000,USA,Crime,117723989,PG-13,115,505432,7.3,3
105000000,Australia,Drama,144840419,PG-13,143,394723,7.3,3
40000000,USA,Crime,150117807,R,138,386428,7.3,3
90000000,USA,Adventure,58236838,PG,114,255109,7.3,3
200000000,USA,Animation,268492764,G,104,258992,7.3,3
18000000,USA,Drama,33405481,PG-13,98,164208,7.3,3
7000000,Germany,Comedy,1879534,R,123,70934,7.3,3
20000000,USA,Action,43037835,R,101,355140,7.3,3
58800000,USA,Action,350126372,R,133,362949,7.3,3
0,UK,Biography,1822030,PG-13,129,19225,7.3,3
11000000,USA,Comedy,30640336,R,114,156375,7.3,3
50000000,USA,Animation,50151543,PG,95,51976,7.3,3
0,USA,Drama,334658,R,106,90264,7.3,3
13000000,USA,Comedy,44134898,PG-13,102,82653,7.3,3
22000000,USA,Comedy,54240821,PG,122,61319,7.3,3
0,Sweden,Comedy,1358561,R,120,34232,7.3,3
75000000,USA,Action,45445109,PG-13,116,212440,7.3,3
130000000,USA,Action,180202163,PG-13,117,388417,7.3,3
0,Italy,Comedy,2698509,R,124,55177,7.3,3
35000000,USA,Adventure,10137502,PG,123,97203,7.3,3
7000000,USA,Comedy,17474107,R,103,69552,7.3,3
13000000,UK,Drama,18700837,R,102,61722,7.3,3
11000000,UK,Biography,33305037,PG-13,109,42052,7.3,3
0,Spain,Comedy,208799,TV-14,108,7973,7.3,3
0,USA,Biography,2993669,R,106,22192,7.3,3
9000000,Japan,Horror,138141585,PG-13,117,213536,7.3,3
50000000,Malta,Action,52853219,R,144,82656,7.3,3
40000000,France,Biography,21587519,R,134,92094,7.3,3
25000000,UK,Adventure,12729917,PG,101,102879,7.4,3
0,France,Drama,2003822,Not specified,120,14562,7.4,3
0,UK,Crime,5794184,R,104,10747,7.4,3
0,USA,Drama,3272600,R,133,4028,7.4,3
15000000,USA,Crime,43848100,R,126,126195,7.4,3
6000000,USA,Comedy,22847564,PG-13,94,107669,7.4,3
0,UK,Comedy,10021120,PG-13,113,10291,7.4,3
0,UK,Biography,1654743,R,105,4799,7.4,3
0,UK,Drama,4370078,PG,83,5933,7.4,3
12500000,USA,Animation,48092846,G,69,66623,7.4,3
17000000,USA,Drama,10006806,R,171,28868,7.4,3
0,USA,War,161004,R,111,7675,7.4,3
10000000,USA,Drama,1562749,PG,81,10826,7.4,3
0,France,Drama,2317091,PG-13,105,2217,7.4,3
0,USA,Comedy,20781385,PG-13,100,70820,7.4,3
10000000,USA,Drama,31906454,PG-13,108,15445,7.4,3
7500000,USA,Drama,106593296,PG,99,79478,7.4,3
2500000,USA,Crime,4729352,R,102,26923,7.4,3
0,USA,Crime,6263883,PG-13,124,5638,7.4,3
40000000,USA,Adventure,87727583,PG,118,316774,7.4,3
0,France,Action,5017971,R,117,58619,7.4,3
0,Ireland,Drama,1414017,PG-13,107,4645,7.4,3
0,France,Comedy,1155800,R,82,7465,7.4,3
0,France,Comedy,201332,PG,108,2643,7.4,3
16500000,USA,Adventure,45361000,R,130,109801,7.4,3
0,USA,Drama,2853801,PG-13,99,12973,7.4,3
0,UK,Drama,13200170,PG,95,5334,7.4,3
0,Australia,Drama,524668,R,86,5369,7.4,3
0,Italy,Comedy,4532791,R,96,11479,7.4,3
3000000,USA,Crime,1264910,R,129,1889,7.4,3
11000000,UK,Comedy,22551000,PG-13,111,39297,7.4,3
19000000,USA,Comedy,106658,R,142,36250,7.4,3
22000000,UK,Biography,25842000,PG,131,14238,7.4,3
13500000,USA,Comedy,11285588,PG,104,30925,7.4,3
11900000,Japan,Drama,48856,Not specified,134,4081,7.4,3
0,France,Drama,1910763,NOT RATED,104,6642,7.4,3
5000000,New Zealand,Biography,3049135,R,99,52852,7.4,3
20000000,USA,Comedy,39487686,R,110,15759,7.4,3
0,Australia,Comedy,766464,R,100,4544,7.4,3
0,USA,Crime,24361867,R,132,30927,7.4,3
800000,USA,Comedy,4771000,R,88,28073,7.4,3
7000000,Germany,Comedy,8349430,R,112,29466,7.4,3
0,Italy,Drama,116797,R,113,4129,7.4,3
27000000,USA,Drama,78651430,R,162,152610,7.4,3
75000000,USA,Action,134069511,R,136,274324,7.4,3
40000000,USA,Crime,108766007,R,149,108790,7.4,3
4500000,USA,Crime,3798532,R,108,43599,7.4,3
0,Denmark,Crime,4440,NOT RATED,105,28650,7.4,3
0,USA,Comedy,1007306,PG-13,73,16362,7.4,3
90000000,USA,Drama,100920329,PG,150,217655,7.4,3
15000000,USA,Action,28014536,R,107,77687,7.4,3
0,Spain,Drama,1535558,R,103,24283,7.4,3
20000000,USA,Comedy,10569071,R,96,37690,7.4,3
0,Japan,Crime,94596,Not specified,111,7133,7.4,3
10000000,USA,Drama,12514138,R,104,3076,7.4,3
12000000,USA,Crime,22905674,R,121,128159,7.4,3
7000000,UK,Biography,4874838,R,121,8950,7.4,3
100000000,USA,Fantasy,101071502,R,105,284929,7.4,3
40000000,USA,Biography,28871190,R,127,135410,7.4,3
10000000,USA,Adventure,30651422,R,130,189591,7.4,3
82000000,UK,Biography,34580635,R,118,105653,7.4,3
24000000,USA,Drama,57545092,PG-13,126,83170,7.4,3
0,Italy,Drama,254441,R,98,8458,7.4,3
0,UK,Biography,6201757,R,154,10484,7.4,3
0,France,Drama,247606,UNRATED,92,5833,7.4,3
0,UK,Drama,3956112,G,104,6669,7.4,3
75000000,USA,Action,157299717,PG-13,104,493164,7.4,3
31000000,USA,Crime,45010278,PG-13,118,87828,7.4,3
55000000,USA,Comedy,19389454,R,107,56555,7.4,3
42000,USA,Drama,241816,NOT RATED,89,6692,7.4,3
0,Czech Republic,Animation,116710,Not specified,132,5091,7.4,3
0,Italy,Comedy,5311177,PG-13,114,8210,7.4,3
0,Austria,Drama,1900282,R,131,43270,7.4,3
7000000,USA,Comedy,6217849,R,111,101596,7.4,3
68000000,USA,Drama,50338485,PG-13,120,158661,7.4,3
0,India,Comedy,13876974,R,114,20856,7.4,3
0,USA,Drama,69716,R,100,8676,7.4,3
0,France,Crime,1359133,R,115,11746,7.4,3
0,Italy,Drama,1014416,R,99,15598,7.4,3
100000000,UK,Adventure,261988482,PG,161,432417,7.4,3
11000000,USA,Drama,41227069,PG,101,174670,7.4,3
0,France,Crime,753501,NOT RATED,97,95140,7.4,3
12000000,USA,Biography,25885000,R,123,66915,7.4,3
13500000,USA,Drama,15854988,PG-13,107,38469,7.4,3
0,UK,Biography,1130379,R,117,28543,7.4,3
10000000,UK,Crime,8111360,R,97,36601,7.4,3
0,Russia,Drama,37439,NOT RATED,99,15616,7.4,3
150000000,USA,Action,93927920,PG-13,138,178098,7.4,3
0,USA,Biography,365727,R,108,4384,7.4,3
0,Denmark,Drama,72762,PG-13,91,6465,7.4,3
0,Belgium,Action,332015,R,123,8593,7.4,3
0,UK,Crime,2338695,R,105,142359,7.4,3
0,Germany,Drama,144065,Not specified,117,11986,7.4,3
0,Germany,Comedy,95016,R,98,11810,7.4,3
0,UK,Biography,120620,R,90,17570,7.4,3
12000000,UK,Biography,195378,R,128,9098,7.4,3
1500000,USA,Comedy,7362100,R,81,64252,7.4,3
40000000,USA,Animation,53359111,PG,77,205383,7.4,3
85000000,USA,Drama,57490508,PG-13,145,124833,7.4,3
475000,USA,Action,2060589,R,110,89353,7.4,3
7000000,USA,Biography,28747570,R,114,108050,7.4,3
2000000,Australia,Crime,1900725,R,104,44941,7.4,3
8000000,USA,Crime,22201636,R,116,34921,7.4,3
15000000,France,Adventure,5023275,R,121,35479,7.4,3
1000000,USA,Adventure,9015303,R,103,37575,7.4,3
14200000,Denmark,Drama,78378,NOT RATED,139,19714,7.4,3
0,France,Crime,121390,NOT RATED,93,15418,7.4,3
15000000,UK,Crime,17508670,R,92,67309,7.4,3
1000000,USA,Comedy,316996,R,88,48536,7.4,3
5000000,USA,Comedy,24138847,R,97,119342,7.4,3
17000000,Germany,Action,6855137,R,122,91057,7.4,3
0,USA,Drama,3438735,PG,100,15148,7.4,3
50000000,USA,Drama,52898073,R,116,301732,7.4,3
45000000,USA,Drama,24343673,PG-13,133,96537,7.4,3
12000000,USA,Comedy,5972884,PG-13,106,122310,7.4,3
45000000,USA,Adventure,93466502,PG-13,97,198697,7.4,3
75000000,USA,Animation,183135014,PG-13,87,273363,7.4,3
9000000,USA,Comedy,8579684,R,87,95249,7.4,3
12000000,Germany,Crime,214202,R,120,15474,7.4,3
0,USA,Biography,4472823,R,118,8730,7.4,3
0,Mexico,Adventure,12589108,PG-13,106,5838,7.4,3
0,China,Action,627047,R,150,39046,7.4,3
0,Germany,Action,476270,R,150,31532,7.4,3
25000000,USA,Drama,83823381,R,109,283498,7.4,3
50000000,USA,Crime,73343413,R,109,232508,7.4,3
30000000,USA,Drama,49200230,PG-13,109,79925,7.4,3
50000000,UK,Comedy,7994115,R,135,95825,7.4,3
60000000,USA,Biography,37491364,PG-13,134,132427,7.4,3
2900000,USA,Action,228477,R,84,38535,7.4,3
6000000,USA,Comedy,6670712,PG-13,104,28292,7.4,3
3500000,USA,Drama,9737892,R,112,154714,7.4,3
35000000,USA,Crime,21148651,PG-13,133,155358,7.4,3
0,Spain,Adventure,4430650,PG-13,100,25187,7.4,3
50000000,USA,Comedy,84351197,PG-13,100,404694,7.4,3
27000000,USA,Mystery,79249455,PG-13,105,454361,7.4,3
145000000,USA,Action,209397903,PG-13,132,388730,7.4,3
0,UK,Drama,11242660,PG-13,120,69029,7.4,3
135000000,USA,Animation,77591831,PG,107,188070,7.4,3
5000000,USA,Drama,1729969,R,121,76102,7.4,3
0,Belgium,Crime,151840,R,129,19152,7.4,3
30000000,USA,Action,66486205,R,113,461775,7.4,3
40000000,USA,Drama,95720716,R,157,231134,7.4,3
65000000,USA,Biography,182207973,PG-13,150,211227,7.4,3
10000000,USA,Drama,21590086,PG-13,130,146045,7.4,3
0,USA,Comedy,4063238,R,86,50014,7.4,3
0,Italy,Drama,14947,R,127,13094,7.4,3
0,France,Comedy,354244,R,105,24809,7.4,3
0,Chile,Drama,2343664,R,118,19935,7.4,3
76000000,USA,Animation,368061265,PG,98,314045,7.4,3
8000000,USA,Comedy,16170632,R,104,115851,7.4,3
5000000,USA,Comedy,21501098,PG-13,103,124197,7.4,3
10900000,UK,Biography,10726630,PG,100,23053,7.4,3
0,UK,Crime,34100,NOT RATED,106,35739,7.4,3
0,Poland,Drama,3827060,PG-13,82,40046,7.4,3
250000000,New Zealand,Adventure,255119788,PG-13,144,396797,7.4,3
50000000,USA,Crime,47119388,R,141,150371,7.4,3
10000000,USA,Biography,12547189,PG-13,121,28639,7.4,3
0,Ireland,Drama,3593460,R,102,47249,7.4,3
0,Belgium,Drama,1436243,PG-13,95,37159,7.4,3
20000000,Kenya,Drama,2716989,PG-13,110,22783,7.4,3
250000000,USA,Action,459005868,PG-13,141,537832,7.4,3
150000000,China,Action,195042377,PG-13,131,265527,7.4,3
30000000,Hong Kong,Drama,52421953,R,124,176502,7.4,3
0,Canada,Drama,637555,R,94,14266,7.4,3
17000000,USA,Biography,44469602,PG,129,27814,7.4,3
25000000,UK,Animation,19375982,PG,85,28138,7.4,3
20000000,Mexico,Drama,6420319,PG-13,106,19156,7.4,3
180000000,UK,Adventure,234037575,PG-13,133,268073,7.4,3
44000000,USA,Action,86198014,R,128,188598,7.4,3
40000000,Canada,Horror,102470008,R,134,151427,7.4,3
20000000,UK,Drama,56245075,PG-13,106,127889,7.4,3
9000000,USA,Comedy,14260193,R,104,59867,7.4,3
50000000,USA,Comedy,36261763,R,116,193151,7.4,3
13000000,France,Drama,3439171,R,132,28302,7.4,3
23000000,UK,Biography,15785632,PG-13,106,60644,7.4,3
45000000,Hong Kong,Crime,31886361,R,133,51563,7.4,3
200000000,USA,Animation,486295561,PG,97,173005,7.4,3
0,USA,Comedy,2141423,R,118,36369,7.4,3
7000000,USA,Comedy,5663855,R,119,20814,7.4,3
8000000,UK,Biography,35070,UNRATED,103,16636,7.4,3
15000000,USA,Drama,40456565,R,96,129698,7.5,3
24500000,UK,Adventure,17218023,PG,125,47497,7.5,3
13000000,USA,Action,53424681,R,102,196245,7.5,3
29000000,UK,Biography,5899797,PG,157,10692,7.5,3
0,West Germany,Comedy,3587303,PG,95,10255,7.5,3
0,UK,Biography,1083486,PG,100,6285,7.5,3
0,UK,Drama,1025228,G,357,886,7.5,3
0,Australia,Drama,213901,PG-13,103,1647,7.5,3
0,France,Drama,760539,R,104,1208,7.5,3
15000000,USA,Comedy,73707461,PG,92,206997,7.5,3
0,UK,Drama,688329,PG-13,85,2626,7.5,3
0,UK,Drama,462813,PG-13,95,738,7.5,3
0,USA,Drama,64431625,PG,107,91800,7.5,3
3000000,USA,Drama,4609953,R,96,4560,7.5,3
75000,USA,Comedy,546541,R,90,3877,7.5,3
0,Canada,Drama,1601612,R,118,6162,7.5,3
0,France,Drama,428758,PG,100,1227,7.5,3
65000000,USA,Action,119394840,R,113,257253,7.5,3
18000000,USA,Comedy,285761243,PG,103,350395,7.5,3
25000000,USA,Drama,26118851,R,113,81979,7.5,3
0,UK,Comedy,1516414,R,103,6911,7.5,3
225000,USA,Comedy,2938208,PG-13,98,7776,7.5,3
700000,UK,Comedy,356122,R,107,7712,7.5,3
0,West Germany,Comedy,2281569,PG-13,100,2133,7.5,3
0,Soviet Union,Comedy,169410,Not specified,110,1276,7.5,3
0,USA,Drama,8750400,R,121,2927,7.5,3
0,USA,Comedy,394631,R,94,6927,7.5,3
40000000,USA,Horror,82522790,R,128,155460,7.5,3
11000000,USA,Comedy,52929168,R,120,88685,7.5,3
0,USA,Drama,5101632,PG-13,115,34253,7.5,3
0,UK,Drama,25967000,PG,140,22936,7.5,3
12000000,USA,Comedy,2280148,PG-13,101,8745,7.5,3
3330000,USA,Drama,5414619,R,135,4448,7.5,3
0,UK,Biography,161179,PG,85,2003,7.5,3
0,Italy,Drama,931280,Not specified,114,2101,7.5,3
0,USA,Biography,22750363,PG,114,45697,7.5,3
3500000,USA,Crime,27900000,R,97,42874,7.5,3
30000000,USA,Crime,31160784,PG-13,138,61676,7.5,3
0,Germany,Drama,77848,NOT RATED,134,25655,7.5,3
0,USA,Biography,7266383,PG,109,25256,7.5,3
0,UK,Drama,89388,NOT RATED,90,3399,7.5,3
0,Cuba,Comedy,2080805,R,108,4563,7.5,3
30000000,USA,Drama,66638883,R,133,121453,7.5,3
0,Australia,Comedy,11220670,R,104,39500,7.5,3
31000000,USA,Biography,24822619,PG-13,133,57114,7.5,3
0,UK,Biography,9914409,R,121,20038,7.5,3
0,France,Biography,2017346,R,159,14377,7.5,3
20000000,USA,Comedy,13383737,R,98,31237,7.5,3
3000000,USA,Drama,6101600,PG,103,6305,7.5,3
0,UK,Adventure,12712,PG,94,3452,7.5,3
0,USA,Comedy,1746050,PG,119,3622,7.5,3
0,UK,Drama,152457,R,101,2568,7.5,3
0,Italy,Comedy,642000,R,112,8177,7.5,3
0,Spain,Action,15324,R,103,13867,7.5,3
0,UK,Drama,2600000,R,110,12218,7.5,3
0,Netherlands,Comedy,4823217,R,102,7174,7.5,3
5000000,USA,Drama,13269963,R,135,24495,7.5,3
0,France,Comedy,2503829,R,102,6329,7.5,3
57000000,USA,Drama,60984028,R,144,279086,7.5,3
12000000,USA,Crime,39673162,R,154,257809,7.5,3
18000000,USA,Drama,7837632,R,112,48479,7.5,3
60000,USA,Drama,3216970,R,84,151309,7.5,3
40000000,USA,Comedy,40568025,PG-13,124,108475,7.5,3
30000000,UK,Biography,30082699,R,124,80195,7.5,3
1500000,USA,Comedy,2375097,R,110,39256,7.5,3
0,UK,Crime,14096321,PG-13,134,33810,7.5,3
0,USA,Comedy,299200,R,97,23282,7.5,3
0,France,Crime,54735,NOT RATED,93,15508,7.5,3
17000000,UK,Crime,16311763,R,121,54106,7.5,3
3500000,USA,Biography,6390032,R,105,26050,7.5,3
0,Hong Kong,Drama,1000000,R,99,2816,7.5,3
0,UK,Drama,346696,R,105,6574,7.5,3
0,France,Action,3308029,R,116,74739,7.5,3
0,Germany,Drama,5095981,R,181,11708,7.5,3
0,Japan,Animation,94591,R,102,12129,7.5,3
30000,UK,Drama,216781,NOT RATED,94,6648,7.5,3
0,Italy,Comedy,3429045,R,109,71752,7.5,3
30000000,UK,Comedy,27277055,R,113,150311,7.5,3
6000000,USA,Comedy,18621249,PG-13,90,48351,7.5,3
0,Sweden,Comedy,1069156,R,106,18441,7.5,3
125000000,UK,Adventure,317575550,PG,152,499582,7.5,3
4500000,Spain,Drama,754749,R,106,51628,7.5,3
27000000,USA,Drama,15652637,R,125,40296,7.5,3
1700000,USA,Crime,35930604,R,130,33720,7.5,3
0,India,Drama,2902000,Not specified,210,34762,7.5,3
0,Canada,Drama,3786801,R,172,5768,7.5,3
100000000,USA,Crime,77812000,R,167,340246,7.5,3
20000000,USA,Action,1203974,R,107,277569,7.5,3
6000000,Australia,Adventure,6165429,PG,94,24515,7.5,3
0,UK,Crime,31538,R,106,11376,7.5,3
110000000,Canada,Action,214949694,PG-13,134,441189,7.5,3
22000000,USA,Drama,58331254,R,139,57419,7.5,3
0,USA,Biography,6003587,R,101,43575,7.5,3
0,Italy,Crime,1615118,R,108,12805,7.5,3
110000000,Germany,Biography,102608827,PG-13,170,284387,7.5,3
12000000,USA,Comedy,71503593,R,126,158415,7.5,3
2500000,USA,Comedy,26782316,R,102,194118,7.5,3
28000000,Canada,Biography,64378093,PG,135,39178,7.5,3
12000000,Hong Kong,Drama,261481,R,129,44039,7.5,3
5000000,Spain,Crime,5211842,NC-17,106,48212,7.5,3
3000000,Colombia,Crime,6517198,R,101,31546,7.5,3
0,USA,Comedy,1186323,R,91,8312,7.5,3
0,USA,Crime,344095,R,109,125881,7.5,3
32000000,USA,Crime,31493782,R,96,198947,7.5,3
0,UK,Drama,33579797,R,129,117703,7.5,3
7500000,USA,Biography,31501218,PG,93,86894,7.5,3
30000000,UK,Animation,56110897,G,85,105471,7.5,3
0,USA,Drama,15331289,PG,120,23793,7.5,3
7000000,USA,Comedy,1705595,PG-13,106,52683,7.5,3
0,Palestine,Crime,1452402,PG-13,90,20477,7.5,3
0,Belgium,Crime,651234,R,95,15410,7.5,3
25000000,France,Drama,34302837,R,143,257380,7.5,3
0,Germany,Crime,2223293,R,147,202948,7.5,3
19400000,China,Drama,8060487,PG-13,125,81655,7.5,3
0,Ireland,Drama,1829142,NOT RATED,127,39412,7.5,3
0,USA,Biography,21208358,PG,118,21869,7.5,3
0,Italy,Drama,18569,R,118,10774,7.5,3
0,USA,Drama,18811135,PG,100,16244,7.5,3
150000000,UK,Adventure,292004738,PG-13,138,396738,7.5,3
30000000,USA,Drama,31655091,PG,114,92924,7.5,3
30000000,USA,Biography,3904982,R,160,146553,7.5,3
7500000,USA,Comedy,143495265,PG-13,96,439421,7.5,3
0,Spain,Drama,7161284,R,105,128109,7.5,3
21000000,Germany,Biography,36605602,PG-13,123,56827,7.5,3
20000000,USA,Drama,19661987,R,124,86887,7.5,3
