Netflix,Hulu,Prime Video,Disney+,Type,Runtime,IMDb,Threshold
0,0,1,0,0,99,7.2,3
0,0,1,0,0,110,7.2,3
0,0,1,0,0,97,7.2,3
0,0,1,0,0,128,7.2,3
0,0,1,0,0,119,7.2,3
0,0,1,0,0,102,7.2,3
0,0,1,0,0,111,7.2,3
0,0,1,0,0,167,7.2,3
0,0,1,0,0,129,7.2,3
0,0,1,0,0,142,7.2,3
0,0,1,0,0,98,7.2,3
0,0,1,0,0,168,7.2,3
0,0,1,0,0,118,7.2,3
0,0,1,0,0,140,7.2,3
0,0,1,0,0,103,7.2,3
0,0,1,0,0,131,7.2,3
0,0,1,0,0,121,7.2,3
0,0,1,0,0,103,7.2,3
0,0,1,0,0,92,7.2,3
0,0,1,0,0,77,7.2,3
0,0,1,0,0,,7.2,3
0,0,1,0,0,133,7.2,3
0,0,1,0,0,106,7.2,3
0,0,1,0,0,96,7.2,3
0,0,1,0,0,90,7.2,3
0,0,1,0,0,96,7.2,3
0,0,1,0,0,93,7.2,3
0,0,1,0,0,93,7.2,3
0,0,1,0,0,103,7.2,3
0,0,1,0,0,127,7.2,3
0,0,1,0,0,88,7.2,3
0,0,1,0,0,42,7.2,3
0,0,1,0,0,88,7.2,3
0,0,1,0,0,97,7.2,3
0,0,1,0,0,76,7.2,3
0,0,1,0,0,123,7.2,3
0,0,1,0,0,120,7.2,3
0,0,1,0,0,93,7.2,3
0,0,1,0,0,108,7.2,3
0,0,1,0,0,108,7.2,3
0,0,1,0,0,127,7.2,3
0,0,1,0,0,144,7.2,3
0,0,1,0,0,101,7.2,3
0,0,1,0,0,94,7.2,3
0,0,1,0,0,100,7.2,3
0,0,1,0,0,88,7.2,3
0,0,1,0,0,98,7.2,3
0,0,1,0,0,100,7.2,3
0,0,1,0,0,128,7.2,3
0,0,1,0,0,75,7.2,3
0,0,1,0,0,118,7.2,3
0,0,1,0,0,88,7.2,3
0,0,1,0,0,70,7.2,3
0,0,1,0,0,103,7.2,3
0,0,1,0,0,85,7.2,3
0,0,1,0,0,83,7.2,3
0,0,1,0,0,85,7.2,3
0,0,1,0,0,114,7.2,3
0,0,1,0,0,108,7.2,3
0,0,1,1,0,140,7.2,3
0,0,1,0,0,83,7.2,3
0,0,1,0,0,96,7.2,3
0,0,1,0,0,101,7.2,3
0,0,1,0,0,109,7.2,3
0,0,1,0,0,42,7.2,3
0,0,1,0,0,106,7.2,3
0,0,1,0,0,107,7.2,3
0,0,1,0,0,,7.2,3
0,0,1,0,0,88,7.2,3
0,0,1,0,0,79,7.2,3
0,0,1,0,0,95,7.2,3
0,0,1,0,0,111,7.2,3
0,0,1,0,0,91,7.2,3
0,0,1,0,0,88,7.2,3
0,0,1,0,0,115,7.2,3
0,0,1,0,0,92,7.2,3
0,0,1,0,0,85,7.2,3
0,0,1,0,0,101,7.2,3
0,0,1,0,0,98,7.2,3
0,0,1,0,0,92,7.2,3
0,0,1,0,0,95,7.2,3
0,0,1,0,0,86,7.2,3
0,0,1,0,0,90,7.2,3
0,0,1,0,0,87,7.2,3
0,0,1,0,0,80,7.2,3
0,0,1,0,0,83,7.2,3
0,0,1,0,0,162,7.2,3
0,0,1,0,0,83,7.2,3
0,0,1,0,0,183,7.2,3
0,0,1,0,0,88,7.2,3
0,0,1,0,0,110,7.2,3
0,0,1,0,0,110,7.2,3
0,0,1,0,0,97,7.2,3
0,0,1,0,0,134,7.2,3
0,0,1,0,0,93,7.2,3
0,0,1,0,0,,7.2,3
0,0,1,0,0,96,7.2,3
0,0,1,0,0,94,7.2,3
0,0,1,0,0,85,7.2,3
0,0,1,0,0,125,7.2,3
0,0,1,0,0,185,7.2,3
0,0,1,0,0,108,7.2,3
0,0,1,0,0,118,7.2,3
0,0,1,0,0,100,7.2,3
0,0,1,0,0,116,7.2,3
0,0,1,0,0,94,7.2,3
0,0,1,0,0,105,7.2,3
0,0,1,0,0,11,7.2,3
0,0,1,0,0,87,7.2,3
0,0,1,0,0,153,7.2,3
0,0,1,0,0,88,7.2,3
0,0,1,0,0,105,7.2,3
0,0,1,0,0,76,7.2,3
0,0,1,0,0,105,7.2,3
0,0,1,0,0,108,7.2,3
0,0,1,0,0,108,7.2,3
0,0,1,0,0,105,7.2,3
0,0,1,0,0,105,7.2,3
0,0,1,0,0,108,7.2,3
0,0,1,0,0,17,7.2,3
0,0,1,0,0,82,7.2,3
0,0,1,0,0,81,7.2,3
0,0,1,0,0,80,7.2,3
0,0,1,0,0,86,7.2,3
0,0,1,0,0,171,7.2,3
0,0,1,0,0,77,7.2,3
0,0,1,0,0,130,7.2,3
0,0,1,0,0,128,7.2,3
0,0,1,0,0,81,7.2,3
0,0,1,0,0,86,7.2,3
0,0,1,0,0,98,7.2,3
0,0,1,0,0,102,7.2,3
0,0,1,0,0,125,7.2,3
0,0,1,0,0,76,7.2,3
0,0,1,0,0,20,7.2,3
0,0,1,0,0,100,7.2,3
0,0,1,0,0,100,7.2,3
0,0,1,0,0,40,7.2,3
0,0,1,0,0,91,7.2,3
0,0,1,0,0,157,7.2,3
0,0,1,0,0,85,7.2,3
0,0,1,0,0,94,7.2,3
0,0,1,0,0,89,7.2,3
0,0,1,0,0,100,7.2,3
0,0,1,0,0,105,7.2,3
0,0,1,0,0,80,7.2,3
0,0,1,0,0,95,7.2,3
0,0,1,0,0,143,7.2,3
0,0,1,0,0,113,7.2,3
0,0,1,0,0,87,7.2,3
0,0,1,0,0,60,7.2,3
0,0,1,0,0,106,7.2,3
0,0,1,0,0,120,7.2,3
0,0,1,0,0,87,7.2,3
0,0,1,0,0,106,7.2,3
0,0,1,0,0,122,7.2,3
0,0,1,0,0,95,7.2,3
0,0,1,0,0,104,7.2,3
0,0,1,0,0,90,7.2,3
0,0,1,0,0,96,7.2,3
0,0,1,0,0,108,7.2,3
0,0,1,0,0,111,7.2,3
0,0,1,0,0,98,7.2,3
0,0,1,0,0,,7.2,3
0,0,1,0,0,90,7.2,3
0,0,1,0,0,92,7.2,3
0,0,1,0,0,59,7.2,3
0,0,1,0,0,54,7.2,3
0,0,1,0,0,113,7.2,3
0,0,1,0,0,81,7.2,3
0,0,1,0,0,90,7.2,3
0,0,1,0,0,58,7.2,3
0,0,1,0,0,151,7.2,3
0,0,1,0,0,89,7.2,3
0,0,1,0,0,83,7.2,3
0,0,1,0,0,87,7.2,3
0,0,1,0,0,,7.2,3
0,0,1,0,0,150,7.2,3
0,0,1,0,0,89,7.2,3
0,0,1,0,0,79,7.2,3
0,0,1,0,0,57,7.2,3
0,0,1,0,0,112,7.2,3
0,0,1,0,0,94,7.2,3
0,0,1,0,0,41,7.2,3
0,0,1,0,0,100,7.2,3
0,0,1,0,0,79,7.2,3
0,0,1,0,0,94,7.2,3
0,0,1,0,0,59,7.2,3
0,0,1,0,0,86,7.2,3
0,0,1,0,0,89,7.2,3
0,0,1,0,0,110,7.2,3
0,0,1,0,0,82,7.2,3
0,0,1,0,0,105,7.2,3
0,0,1,0,0,85,7.2,3
0,0,1,0,0,90,7.2,3
0,0,1,0,0,90,7.2,3
0,0,1,0,0,87,7.2,3
0,0,1,0,0,120,7.2,3
0,0,1,0,0,139,7.2,3
0,0,1,0,0,86,7.2,3
0,0,1,0,0,9,7.2,3
0,0,1,0,0,88,7.2,3
0,0,1,0,0,102,7.2,3
0,0,1,0,0,98,7.2,3
0,0,1,0,0,88,7.2,3
0,0,1,0,0,98,7.2,3
0,0,1,0,0,40,7.2,3
0,0,1,0,0,104,7.2,3
0,0,1,0,0,69,7.2,3
0,0,1,0,0,55,7.2,3
0,0,1,0,0,74,7.2,3
0,0,1,0,0,88,7.2,3
0,0,1,0,0,101,7.2,3
0,0,1,0,0,60,7.2,3
0,0,1,0,0,83,7.2,3
0,0,1,0,0,58,7.2,3
0,0,1,0,0,146,7.2,3
0,0,1,0,0,87,7.2,3
0,0,1,0,0,103,7.2,3
0,0,1,0,0,68,7.2,3
0,0,1,0,0,80,7.2,3
0,0,1,0,0,44,7.2,3
0,0,1,0,0,74,7.2,3
0,0,1,0,0,57,7.2,3
0,0,1,0,0,110,7.2,3
0,0,1,0,0,59,7.2,3
0,0,1,0,0,91,7.2,3
0,0,1,0,0,59,7.2,3
0,0,1,0,0,7,7.2,3
0,0,1,0,0,85,7.2,3
0,0,1,0,0,100,7.2,3
0,0,1,0,0,56,7.2,3
0,0,1,0,0,110,7.2,3
0,0,1,0,0,93,7.2,3
0,0,1,0,0,61,7.2,3
0,0,1,0,0,56,7.2,3
0,0,1,0,0,90,7.2,3
0,0,1,0,0,111,7.2,3
0,0,1,0,0,80,7.2,3
0,0,1,0,0,86,7.2,3
0,0,1,0,0,14,7.2,3
0,0,1,0,0,126,7.2,3
0,0,1,0,0,116,7.2,3
0,0,1,0,0,122,7.2,3
0,0,1,0,0,30,7.2,3
0,0,1,0,0,90,7.2,3
0,0,1,0,0,60,7.2,3
0,0,1,0,0,76,7.2,3
0,0,1,0,0,38,7.2,3
0,0,1,0,0,80,7.2,3
0,0,1,0,0,65,7.2,3
0,0,1,0,0,92,7.2,3
0,0,1,0,0,160,7.2,3
0,0,1,0,0,71,7.2,3
0,0,1,0,0,122,7.2,3
0,0,1,0,0,118,7.2,3
0,0,1,0,0,89,7.2,3
0,0,1,0,0,104,7.2,3
0,0,1,0,0,47,7.2,3
0,0,1,0,0,74,7.2,3
0,0,1,0,0,95,7.2,3
0,0,1,0,0,86,7.2,3
0,0,1,0,0,40,7.2,3
0,0,1,0,0,106,7.2,3
0,0,1,0,0,86,7.2,3
0,0,1,0,0,77,7.2,3
0,0,1,0,0,126,7.2,3
0,0,1,0,0,60,7.2,3
0,0,1,0,0,140,7.2,3
0,0,1,0,0,78,7.2,3
0,0,1,0,0,82,7.2,3
0,0,1,0,0,95,7.2,3
0,0,1,0,0,88,7.2,3
0,0,1,0,0,104,7.2,3
0,0,1,0,0,85,7.2,3
0,0,1,0,0,,7.2,3
0,0,1,0,0,50,7.2,3
0,0,1,0,0,69,7.2,3
0,0,1,0,0,104,7.2,3
0,0,1,0,0,80,7.2,3
0,0,1,0,0,70,7.2,3
0,0,1,0,0,79,7.2,3
0,0,1,0,0,5,7.2,3
0,0,1,0,0,65,7.2,3
0,0,1,0,0,83,7.2,3
0,0,1,0,0,80,7.2,3
0,0,1,0,0,60,7.2,3
0,0,1,0,0,86,7.2,3
0,0,1,0,0,110,7.2,3
0,0,1,0,0,84,7.2,3
0,0,1,0,0,90,7.2,3
0,0,1,0,0,90,7.2,3
0,0,0,1,0,130,7.2,3
0,0,0,1,0,95,7.2,3
0,0,0,1,0,79,7.2,3
0,0,0,1,0,85,7.2,3
0,0,0,1,0,95,7.2,3
0,0,0,1,0,104,7.2,3
0,0,0,1,0,79,7.2,3
0,0,0,1,0,74,7.2,3
0,0,0,1,0,75,7.2,3
0,0,0,1,0,123,7.2,3
0,0,0,1,0,93,7.2,3
0,0,0,1,0,97,7.2,3
0,0,0,1,0,87,7.2,3
0,0,0,1,0,78,7.2,3
0,0,0,1,0,118,7.2,3
0,0,0,1,0,66,7.2,3
0,0,0,1,0,96,7.2,3
0,0,0,1,0,40,7.2,3
0,0,0,1,0,75,7.2,3
0,0,0,1,0,133,7.2,3
0,0,0,1,0,46,7.2,3
0,0,0,1,0,33,7.2,3
0,0,0,1,0,70,7.2,3
1,0,0,0,0,104,7.3,3
1,0,0,0,0,118,7.3,3
1,0,0,0,0,110,7.3,3
1,0,0,0,0,120,7.3,3
1,0,0,0,0,77,7.3,3
1,0,0,0,0,139,7.3,3
1,0,0,0,0,133,7.3,3
1,0,0,0,0,107,7.3,3
1,0,1,0,0,81,7.3,3
1,0,0,0,0,104,7.3,3
1,0,0,0,0,116,7.3,3
1,0,0,0,0,121,7.3,3
1,0,1,0,0,97,7.3,3
1,0,0,0,0,119,7.3,3
1,0,0,0,0,122,7.3,3
1,0,0,0,0,106,7.3,3
1,0,0,0,0,90,7.3,3
1,0,0,0,0,105,7.3,3
1,0,1,0,0,80,7.3,3
1,0,0,0,0,91,7.3,3
1,0,0,0,0,120,7.3,3
1,0,0,0,0,98,7.3,3
1,0,0,0,0,92,7.3,3
1,0,0,0,0,76,7.3,3
1,0,0,0,0,78,7.3,3
1,0,0,0,0,91,7.3,3
1,0,0,0,0,171,7.3,3
1,0,0,0,0,83,7.3,3
1,0,0,0,0,76,7.3,3
1,0,0,0,0,92,7.3,3
1,0,0,0,0,139,7.3,3
1,0,0,0,0,100,7.3,3
1,0,0,0,0,115,7.3,3
1,0,0,0,0,97,7.3,3
1,0,0,0,0,99,7.3,3
1,0,0,0,0,136,7.3,3
1,0,0,0,0,100,7.3,3
1,0,0,0,0,108,7.3,3
1,0,0,0,0,89,7.3,3
1,0,0,0,0,159,7.3,3
1,0,1,0,0,132,7.3,3
1,0,0,0,0,99,7.3,3
1,0,0,0,0,118,7.3,3
1,0,0,0,0,80,7.3,3
1,0,1,0,0,125,7.3,3
1,0,0,0,0,100,7.3,3
1,0,0,0,0,155,7.3,3
1,0,0,0,0,115,7.3,3
1,0,0,0,0,80,7.3,3
1,0,0,0,0,,7.3,3
1,0,0,0,0,101,7.3,3
1,0,0,0,0,108,7.3,3
1,0,0,0,0,136,7.3,3
1,0,0,0,0,57,7.3,3
1,0,0,0,0,100,7.3,3
1,0,0,0,0,77,7.3,3
1,0,0,0,0,86,7.3,3
1,0,0,0,0,110,7.3,3
1,0,0,0,0,70,7.3,3
1,0,1,0,0,171,7.3,3
1,0,0,0,0,70,7.3,3
1,0,0,0,0,101,7.3,3
1,0,0,0,0,107,7.3,3
1,0,0,0,0,58,7.3,3
1,0,0,0,0,100,7.3,3
1,0,0,0,0,93,7.3,3
1,0,0,0,0,122,7.3,3
1,0,0,0,0,129,7.3,3
1,0,1,0,0,50,7.3,3
1,0,0,0,0,15,7.3,3
1,0,0,0,0,84,7.3,3
1,0,0,0,0,82,7.3,3
1,0,0,0,0,63,7.3,3
1,0,0,0,0,120,7.3,3
1,0,0,0,0,78,7.3,3
1,0,0,0,0,75,7.3,3
1,0,0,0,0,56,7.3,3
1,0,0,0,0,,7.3,3
1,0,0,0,0,64,7.3,3
1,0,0,0,0,105,7.3,3
1,0,0,0,0,100,7.3,3
1,0,0,0,0,87,7.3,3
1,0,0,0,0,107,7.3,3
1,0,0,0,0,128,7.3,3
1,0,0,0,0,137,7.3,3
1,0,0,0,0,104,7.3,3
1,0,0,0,0,133,7.3,3
1,0,0,0,0,56,7.3,3
1,0,0,0,0,55,7.3,3
1,0,0,0,0,42,7.3,3
1,0,0,0,0,50,7.3,3
1,0,0,0,0,126,7.3,3
1,0,0,0,0,114,7.3,3
1,0,0,0,0,14,7.3,3
1,0,0,0,0,55,7.3,3
1,0,0,0,0,104,7.3,3
1,0,0,0,0,23,7.3,3
1,0,0,0,0,,7.3,3
1,0,0,0,0,114,7.3,3
1,0,0,0,0,56,7.3,3
0,1,1,0,0,118,7.3,3
0,1,1,0,0,108,7.3,3
0,1,0,0,0,143,7.3,3
0,1,1,0,0,88,7.3,3
0,1,0,0,0,118,7.3,3
0,1,0,0,0,86,7.3,3
0,1,0,0,0,136,7.3,3
0,1,0,0,0,139,7.3,3
0,1,1,0,0,110,7.3,3
0,1,0,0,0,95,7.3,3
0,1,0,0,0,30,7.3,3
0,1,0,0,0,139,7.3,3
0,1,0,0,0,91,7.3,3
0,1,0,0,0,84,7.3,3
0,1,0,1,0,91,7.3,3
0,1,1,0,0,90,7.3,3
0,1,0,0,0,139,7.3,3
0,1,0,0,0,82,7.3,3
0,1,0,0,0,90,7.3,3
0,1,0,0,0,94,7.3,3
0,1,0,0,0,118,7.3,3
0,1,0,0,0,87,7.3,3
0,1,1,0,0,76,7.3,3
0,1,0,0,0,80,7.3,3
0,1,0,0,0,91,7.3,3
0,1,0,0,0,70,7.3,3
0,0,1,0,0,127,7.3,3
0,0,1,0,0,118,7.3,3
0,0,1,0,0,114,7.3,3
0,0,1,0,0,106,7.3,3
0,0,1,0,0,94,7.3,3
0,0,1,0,0,91,7.3,3
0,0,1,0,0,94,7.3,3
0,0,1,0,0,111,7.3,3
0,0,1,0,0,114,7.3,3
0,0,1,0,0,116,7.3,3
0,0,1,0,0,120,7.3,3
0,0,1,0,0,121,7.3,3
0,0,1,0,0,109,7.3,3
0,0,1,0,0,195,7.3,3
0,0,1,0,0,103,7.3,3
0,0,1,0,0,87,7.3,3
0,0,1,0,0,108,7.3,3
0,0,1,0,0,102,7.3,3
0,0,1,0,0,104,7.3,3
0,0,1,0,0,93,7.3,3
0,0,1,0,0,147,7.3,3
0,0,1,0,0,120,7.3,3
0,0,1,0,0,136,7.3,3
0,0,1,0,0,136,7.3,3
0,0,1,0,0,93,7.3,3
0,0,1,0,0,103,7.3,3
0,0,1,0,0,114,7.3,3
0,0,1,0,0,99,7.3,3
0,0,1,0,0,90,7.3,3
0,0,1,0,0,96,7.3,3
0,0,1,0,0,98,7.3,3
0,0,1,0,0,90,7.3,3
0,0,1,0,0,113,7.3,3
0,0,1,0,0,83,7.3,3
0,0,1,0,0,120,7.3,3
0,0,1,0,0,98,7.3,3
0,0,1,0,0,73,7.3,3
0,0,1,0,0,93,7.3,3
0,0,1,0,0,128,7.3,3
0,0,1,0,0,93,7.3,3
0,0,1,0,0,102,7.3,3
0,0,1,0,0,114,7.3,3
0,0,1,0,0,122,7.3,3
0,0,1,0,0,103,7.3,3
0,0,1,0,0,,7.3,3
0,0,1,0,0,117,7.3,3
0,0,1,0,0,95,7.3,3
0,0,1,0,0,118,7.3,3
0,0,1,0,0,86,7.3,3
0,0,1,0,0,76,7.3,3
0,0,1,0,0,91,7.3,3
0,0,1,0,0,90,7.3,3
0,0,1,0,0,77,7.3,3
0,0,1,0,0,75,7.3,3
0,0,1,0,0,86,7.3,3
0,0,1,0,0,92,7.3,3
0,0,1,0,0,89,7.3,3
0,0,1,0,0,106,7.3,3
0,0,1,0,0,98,7.3,3
0,0,1,0,0,105,7.3,3
0,0,1,0,0,87,7.3,3
0,0,1,0,0,44,7.3,3
0,0,1,0,0,90,7.3,3
0,0,1,0,0,97,7.3,3
0,0,1,0,0,100,7.3,3
0,0,1,0,0,90,7.3,3
0,0,1,0,0,73,7.3,3
0,0,1,0,0,139,7.3,3
0,0,1,0,0,93,7.3,3
0,0,1,0,0,39,7.3,3
0,0,1,0,0,90,7.3,3
0,0,1,0,0,80,7.3,3
0,0,1,0,0,114,7.3,3
0,0,1,0,0,115,7.3,3
0,0,1,0,0,80,7.3,3
0,0,1,0,0,85,7.3,3
0,0,1,0,0,84,7.3,3
0,0,1,0,0,87,7.3,3
0,0,1,0,0,60,7.3,3
0,0,1,0,0,90,7.3,3
0,0,1,0,0,76,7.3,3
0,0,1,0,0,96,7.3,3
0,0,1,0,0,85,7.3,3
0,0,1,0,0,97,7.3,3
0,0,1,0,0,94,7.3,3
0,0,1,0,0,83,7.3,3
0,0,1,0,0,93,7.3,3
0,0,1,0,0,76,7.3,3
0,0,1,0,0,102,7.3,3
0,0,1,0,0,80,7.3,3
0,0,1,0,0,61,7.3,3
0,0,1,0,0,131,7.3,3
0,0,1,0,0,91,7.3,3
0,0,1,0,0,83,7.3,3
0,0,1,0,0,104,7.3,3
0,0,1,0,0,100,7.3,3
0,0,1,0,0,102,7.3,3
0,0,1,0,0,129,7.3,3
0,0,1,0,0,107,7.3,3
0,0,1,0,0,88,7.3,3
0,0,1,0,0,118,7.3,3
0,0,1,0,0,56,7.3,3
0,0,1,0,0,92,7.3,3
0,0,1,0,0,82,7.3,3
0,0,1,0,0,100,7.3,3
0,0,1,0,0,95,7.3,3
0,0,1,0,0,75,7.3,3
0,0,1,0,0,105,7.3,3
0,0,1,0,0,165,7.3,3
0,0,1,0,0,102,7.3,3
0,0,1,0,0,92,7.3,3
0,0,1,0,0,160,7.3,3
0,0,1,0,0,192,7.3,3
0,0,1,0,0,45,7.3,3
0,0,1,0,0,92,7.3,3
0,0,1,0,0,109,7.3,3
0,0,1,0,0,185,7.3,3
0,0,1,0,0,129,7.3,3
0,0,1,0,0,121,7.3,3
0,0,1,0,0,95,7.3,3
0,0,1,0,0,90,7.3,3
0,0,1,0,0,99,7.3,3
0,0,1,0,0,88,7.3,3
0,0,1,0,0,105,7.3,3
0,0,1,0,0,18,7.3,3
0,0,1,0,0,92,7.3,3
0,0,1,0,0,105,7.3,3
0,0,1,0,0,139,7.3,3
0,0,1,0,0,80,7.3,3
0,0,1,0,0,90,7.3,3
0,0,1,0,0,146,7.3,3
0,0,1,0,0,95,7.3,3
0,0,1,0,0,90,7.3,3
0,0,1,0,0,95,7.3,3
0,0,1,0,0,92,7.3,3
0,0,1,0,0,109,7.3,3
0,0,1,0,0,60,7.3,3
0,0,1,0,0,50,7.3,3
0,0,1,0,0,54,7.3,3
0,0,1,0,0,146,7.3,3
0,0,1,0,0,98,7.3,3
0,0,1,0,0,115,7.3,3
0,0,1,0,0,72,7.3,3
0,0,1,0,0,85,7.3,3
0,0,1,0,0,147,7.3,3
0,0,1,0,0,68,7.3,3
0,0,1,0,0,164,7.3,3
0,0,1,0,0,45,7.3,3
0,0,1,0,0,96,7.3,3
0,0,1,0,0,95,7.3,3
0,0,1,0,0,44,7.3,3
0,0,1,0,0,104,7.3,3
0,0,1,0,0,166,7.3,3
0,0,1,0,0,77,7.3,3
0,0,1,0,0,107,7.3,3
0,0,1,0,0,60,7.3,3
0,0,1,0,0,120,7.3,3
0,0,1,0,0,72,7.3,3
0,0,1,0,0,75,7.3,3
0,0,1,0,0,102,7.3,3
0,0,1,0,0,57,7.3,3
0,0,1,0,0,95,7.3,3
0,0,1,0,0,69,7.3,3
0,0,1,0,0,92,7.3,3
0,0,1,0,0,72,7.3,3
0,0,1,0,0,100,7.3,3
0,0,1,0,0,76,7.3,3
0,0,1,0,0,82,7.3,3
0,0,1,0,0,105,7.3,3
0,0,1,0,0,93,7.3,3
0,0,1,0,0,140,7.3,3
0,0,1,0,0,19,7.3,3
0,0,1,0,0,100,7.3,3
0,0,1,0,0,,7.3,3
0,0,1,0,0,96,7.3,3
0,0,1,0,0,72,7.3,3
0,0,1,0,0,83,7.3,3
0,0,1,0,0,18,7.3,3
0,0,1,0,0,62,7.3,3
0,0,1,0,0,103,7.3,3
0,0,1,0,0,93,7.3,3
0,0,1,0,0,85,7.3,3
0,0,1,0,0,77,7.3,3
0,0,1,0,0,79,7.3,3
0,0,1,0,0,60,7.3,3
0,0,1,0,0,97,7.3,3
0,0,1,0,0,149,7.3,3
0,0,1,0,0,91,7.3,3
0,0,1,0,0,111,7.3,3
0,0,1,0,0,100,7.3,3
0,0,1,0,0,55,7.3,3
0,0,1,0,0,60,7.3,3
0,0,1,0,0,155,7.3,3
0,0,1,0,0,62,7.3,3
0,0,1,0,0,60,7.3,3
0,0,1,0,0,148,7.3,3
0,0,1,0,0,120,7.3,3
0,0,1,1,0,85,7.3,3
0,0,1,0,0,90,7.3,3
0,0,1,0,0,65,7.3,3
0,0,1,0,0,70,7.3,3
0,0,1,0,0,124,7.3,3
0,0,1,0,0,69,7.3,3
0,0,1,0,0,88,7.3,3
0,0,1,0,0,49,7.3,3
0,0,1,0,0,53,7.3,3
0,0,1,0,0,,7.3,3
0,0,1,0,0,142,7.3,3
0,0,1,0,0,95,7.3,3
0,0,1,0,0,75,7.3,3
0,0,1,0,0,71,7.3,3
0,0,1,0,0,85,7.3,3
0,0,1,0,0,94,7.3,3
0,0,1,0,0,48,7.3,3
0,0,1,0,0,98,7.3,3
0,0,1,0,0,78,7.3,3
0,0,1,0,0,90,7.3,3
0,0,1,0,0,90,7.3,3
0,0,1,0,0,54,7.3,3
0,0,1,0,0,93,7.3,3
0,0,1,0,0,118,7.3,3
0,0,1,0,0,59,7.3,3
0,0,1,0,0,75,7.3,3
0,0,1,0,0,91,7.3,3
0,0,1,0,0,135,7.3,3
0,0,1,0,0,,7.3,3
0,0,1,0,0,15,7.3,3
0,0,1,0,0,41,7.3,3
0,0,1,0,0,62,7.3,3
0,0,1,0,0,110,7.3,3
0,0,1,0,0,36,7.3,3
0,0,1,0,0,83,7.3,3
0,0,1,0,0,30,7.3,3
0,0,1,0,0,80,7.3,3
0,0,1,0,0,26,7.3,3
0,0,1,0,0,112,7.3,3
0,0,1,0,0,84,7.3,3
0,0,1,0,0,94,7.3,3
0,0,1,0,0,103,7.3,3
0,0,1,0,0,95,7.3,3
0,0,1,0,0,92,7.3,3
0,0,1,0,0,77,7.3,3
0,0,1,0,0,92,7.3,3
0,0,1,0,0,,7.3,3
0,0,1,0,0,61,7.3,3
0,0,1,0,0,83,7.3,3
0,0,1,0,0,60,7.3,3
0,0,1,0,0,51,7.3,3
0,0,1,0,0,161,7.3,3
0,0,1,0,0,90,7.3,3
0,0,1,0,0,30,7.3,3
0,0,1,0,0,100,7.3,3
0,0,1,0,0,86,7.3,3
0,0,1,0,0,82,7.3,3
0,0,1,0,0,91,7.3,3
0,0,1,0,0,60,7.3,3
0,0,1,0,0,100,7.3,3
0,0,1,0,0,22,7.3,3
0,0,1,0,0,68,7.3,3
0,0,1,0,0,18,7.3,3
0,0,1,0,0,46,7.3,3
0,0,1,0,0,60,7.3,3
0,0,1,0,0,90,7.3,3
0,0,1,0,0,28,7.3,3
0,0,1,0,0,,7.3,3
0,0,1,0,0,65,7.3,3
0,0,0,1,0,134,7.3,3
0,0,0,1,0,117,7.3,3
0,0,0,1,0,141,7.3,3
0,0,0,1,0,97,7.3,3
0,0,0,1,0,104,7.3,3
0,0,0,1,0,87,7.3,3
0,0,0,1,0,78,7.3,3
0,0,0,1,0,103,7.3,3
0,0,0,1,0,151,7.3,3
0,0,0,1,0,70,7.3,3
0,0,0,1,0,113,7.3,3
0,0,0,1,0,83,7.3,3
0,0,0,1,0,126,7.3,3
0,0,0,1,0,120,7.3,3
0,0,0,1,0,83,7.3,3
0,0,0,1,0,81,7.3,3
0,0,0,1,0,87,7.3,3
0,0,0,1,0,78,7.3,3
0,0,0,1,0,2,7.3,3
0,0,0,1,0,21,7.3,3
0,0,0,1,0,42,7.3,3
0,0,0,1,0,94,7.3,3
0,0,0,1,0,48,7.3,3
1,0,0,0,0,111,7.4,3
1,0,0,0,0,118,7.4,3
1,0,0,0,0,140,7.4,3
1,0,0,0,0,122,7.4,3
1,0,0,0,0,130,7.4,3
1,0,0,0,0,102,7.4,3
1,0,0,0,0,112,7.4,3
1,0,0,0,0,116,7.4,3
1,0,1,0,0,106,7.4,3
1,0,0,0,0,134,7.4,3
1,0,0,0,0,143,7.4,3
1,0,0,0,0,124,7.4,3
1,0,0,0,0,85,7.4,3
1,0,0,0,0,210,7.4,3
1,0,0,0,0,107,7.4,3
1,0,1,0,0,128,7.4,3
1,0,0,0,0,116,7.4,3
1,0,0,0,0,124,7.4,3
1,0,0,0,0,110,7.4,3
1,0,0,0,0,50,7.4,3
1,0,0,0,0,91,7.4,3
1,0,0,0,0,88,7.4,3
1,0,0,0,0,103,7.4,3
1,0,0,0,0,127,7.4,3
1,0,0,0,0,110,7.4,3
1,0,0,0,0,100,7.4,3
1,0,0,0,0,95,7.4,3
1,0,0,0,0,92,7.4,3
1,0,0,0,0,120,7.4,3
1,0,0,0,0,94,7.4,3
1,0,0,0,0,26,7.4,3
1,0,0,0,0,105,7.4,3
1,0,0,0,0,97,7.4,3
1,0,0,0,0,98,7.4,3
1,0,0,0,0,91,7.4,3
1,0,0,0,0,89,7.4,3
1,0,0,0,0,115,7.4,3
1,0,0,0,0,95,7.4,3
1,0,0,0,0,95,7.4,3
1,0,0,0,0,99,7.4,3
1,0,0,0,0,39,7.4,3
1,0,0,0,0,112,7.4,3
1,0,0,0,0,126,7.4,3
1,0,1,0,0,91,7.4,3
1,0,0,0,0,94,7.4,3
1,0,0,0,0,99,7.4,3
